Rewards_1,Rewards_2,Rewards_3,Rewards_4,Rewards_5,Rewards_6,Rewards_7,Rewards_8,Rewards_9,Rewards_10
-121.07528,-0.20970246,-474.55118,-367.49377,-234.21982,-706.31714,-123.15709,-481.7646,-806.5307,-237.76282
-124.456535,-236.74332,-375.46466,-0.46102503,-238.4786,-242.96257,-533.8019,-122.404564,-903.63873,-129.99666
-252.27452,-121.786194,-124.935425,-124.16935,-239.68541,-126.34238,-234.37837,-484.89487,-122.353615,-236.58838
-123.38216,-529.1774,-1300.6987,-247.15938,-538.7647,-125.74262,-119.27836,-119.31496,-244.51488,-234.87639
-365.8685,-239.64699,-1360.0597,-242.96439,-125.27947,-1.4625949,-493.03156,-237.9448,-900.2913,-128.14967
-234.91495,-123.44625,-125.122055,-898.92426,-232.76593,-0.32547668,-121.00777,-242.04262,-123.71394,-244.90627
-125.96336,-124.779434,-498.33655,-889.3782,-240.56543,-123.672646,-495.8245,-367.7403,-242.05504,-121.79239
-124.55433,-0.44321358,-364.58807,-126.08062,-123.816635,-0.658641,-241.95284,-247.91826,-121.063545,-124.86273
-256.6763,-248.25854,-353.006,-122.93047,-242.33011,-123.731316,-242.23587,-370.3524,-345.84122,-357.62106
-123.98201,-604.4502,-238.7111,-125.22188,-123.01018,-126.37005,-0.4369855,-358.70868,-481.49704,-241.17006
-122.83054,-603.0287,-352.29242,-246.51709,-124.89685,-362.8409,-493.40344,-120.87905,-355.299,-129.59052
-239.37584,-564.7855,-236.2571,-369.07202,-233.46013,-514.5417,-124.516884,-124.87227,-233.1143,-125.06563
-241.05748,-0.72885865,-122.45724,-761.5899,-125.913155,-123.50344,-122.496506,-123.13485,-470.003,-598.57715
-121.379295,-0.30438352,-125.71951,-754.27844,-240.40198,-126.66046,-373.27942,-122.49891,-529.98303,-365.17572
-120.93179,-117.75737,-241.22186,-374.85986,-241.02763,-0.8836683,-1.3210152,-0.62534714,-0.6945342,-4.1823163
-119.229935,-122.653625,-242.3274,-0.65405697,-121.1675,-126.77052,-650.98126,-126.28391,-824.0769,-246.59381
-364.02542,-372.4374,-476.4463,-122.414314,-237.29634,-475.9861,-121.25565,-119.40055,-357.9163,-3.911487
-120.48764,-126.065865,-508.127,-126.49046,-120.90471,-479.416,-470.48666,-510.96094,-466.12503,-124.60089
-241.03561,-557.8945,-622.83093,-242.98532,-125.81097,-120.93907,-0.5108885,-126.80158,-252.20793,-124.02972
